Date_Time,Cycle_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Ture_SOC,SOC_Cell
2023/12/1 16:03,330,-136.8388,43.86295,-6002.15344,357.9816,339.2887,0.155047012,0.125291239
2023/12/1 16:03,330,-136.771,43.85828,-5998.54081,357.9816,339.4785,0.154592687,0.124693355
2023/12/1 16:03,330,-136.8851,43.84131,-6001.2221,357.9816,339.6682,0.154138561,0.123801116
2023/12/1 16:03,330,-136.9176,43.82002,-5999.73197,357.9816,339.8582,0.153683677,0.122897996
2023/12/1 16:03,330,-136.9656,43.80147,-5999.29462,357.9816,340.0482,0.153228753,0.122816176
2023/12/1 16:03,330,-137.0193,43.78222,-5999.00914,357.9816,340.2383,0.152773551,0.122930737
2023/12/1 16:03,330,-137.1314,43.75638,-6000.37365,357.9816,340.4284,0.152318308,0.122767106
2023/12/1 16:03,330,-137.2144,43.72838,-6000.16342,357.9816,340.6187,0.151862547,0.122391465
2023/12/1 16:03,330,-137.3323,43.6946,-6000.67992,357.9816,340.8091,0.151406507,0.121399988
2023/12/1 16:03,330,-137.4073,43.66444,-5999.81281,357.9816,340.9996,0.150950187,0.121108746
2023/12/1 16:03,330,-137.4848,43.6414,-6000.02915,357.9816,341.1904,0.150493109,0.121044108
2023/12/1 16:03,330,-137.5082,43.62507,-5998.80485,357.9816,341.3811,0.15003623,0.120963351
2023/12/1 16:04,330,-137.5836,43.60798,-5999.74288,357.9816,341.572,0.149578833,0.121319027
2023/12/1 16:04,330,-137.6692,43.58581,-6000.42359,357.9816,341.763,0.149121155,0.121141077
2023/12/1 16:04,330,-137.7505,43.56142,-6000.60739,357.9816,341.9539,0.148663677,0.119885694
2023/12/1 16:04,330,-137.841,43.53629,-6001.08575,357.9816,342.1451,0.14820544,0.119469737
2023/12/1 16:04,330,-137.9206,43.51155,-6001.13908,357.9816,342.3363,0.147747162,0.118895856
2023/12/1 16:04,330,-138.0128,43.48396,-6001.34307,357.9816,342.5277,0.147288365,0.118451154
2023/12/1 16:04,330,-138.0846,43.45648,-6000.67066,357.9816,342.7192,0.146829288,0.118166036
2023/12/1 16:04,330,-138.1474,43.42749,-5999.39483,357.9816,342.9108,0.146369931,0.118229344
2023/12/1 16:04,330,-138.267,43.3922,-5999.70932,357.9816,343.1026,0.145910054,0.1176291
2023/12/1 16:04,330,-138.4294,43.34956,-6000.85358,357.9816,343.2946,0.145449656,0.117235644
2023/12/1 16:04,330,-138.5119,43.31415,-5999.52521,357.9816,343.4866,0.144989219,0.117235644
2023/12/1 16:04,330,-138.6186,43.2862,-6000.27244,357.9816,343.6788,0.14452826,0.117172797
2023/12/1 16:05,330,-138.7404,43.25751,-6001.56424,357.9816,343.8712,0.144066782,0.117204217
2023/12/1 16:05,330,-138.8154,43.23167,-6001.22156,357.9816,344.0636,0.143605263,0.11715709
2023/12/1 16:05,330,-138.8024,43.21632,-5998.52894,357.9816,344.2563,0.143142983,0.117062885
2023/12/1 16:05,330,-138.9364,43.19433,-6001.26471,357.9816,344.4489,0.142680902,0.116733686
2023/12/1 16:05,330,-138.9791,43.17648,-6000.62833,357.9816,344.6416,0.14221854,0.115953112
2023/12/1 16:05,330,-138.9958,43.1602,-5999.08653,357.9816,344.8344,0.141755898,0.114914255
2023/12/1 16:05,330,-139.0844,43.13681,-5999.65734,357.9816,345.0273,0.141292974,0.115331921
2023/12/1 16:05,330,-139.1668,43.10945,-5999.40421,357.9816,345.2204,0.14082953,0.115022412
2023/12/1 16:05,330,-139.2428,43.07982,-5998.55476,357.9816,345.4136,0.140365804,0.114636542
2023/12/1 16:05,330,-139.3832,43.03648,-5998.5623,357.9816,345.6068,0.139902037,0.113914158
2023/12/1 16:05,330,-139.5467,42.99249,-5999.4601,357.9816,345.8004,0.139437269,0.113592675
2023/12/1 16:05,330,-139.701,42.95206,-6000.44573,357.9816,345.9941,0.13897222,0.113409325
2023/12/1 16:06,330,-139.7869,42.91438,-5998.86815,357.9816,346.188,0.138506648,0.113104316
2023/12/1 16:06,330,-139.9585,42.8683,-5999.78297,357.9816,346.382,0.138040795,0.113363528
2023/12/1 16:06,330,-140.1426,42.81493,-6000.19561,357.9816,346.5764,0.13757394,0.112557104
2023/12/1 16:06,330,-140.3391,42.76353,-6001.39531,357.9816,346.7709,0.137106803,0.113058627
2023/12/1 16:06,330,-140.4208,42.72089,-5998.90155,357.9816,346.9657,0.136638904,0.112936867
2023/12/1 16:06,330,-140.5522,42.68105,-5998.91548,357.9816,347.1606,0.136170723,0.112375214
2023/12/1 16:06,330,-140.7386,42.63981,-6001.06716,357.9816,347.3558,0.135701778,0.112027309
2023/12/1 16:06,330,-140.8796,42.60172,-6001.71327,357.9816,347.5511,0.135232552,0.112557104
2023/12/1 16:06,330,-140.9668,42.56065,-5999.63864,357.9816,347.7466,0.134762803,0.111936706
2023/12/1 16:06,330,-141.1402,42.51765,-6000.94962,357.9816,347.9423,0.134292531,0.111997101
2023/12/1 16:06,330,-141.2592,42.47408,-5999.85456,357.9816,348.1381,0.133821976,0.111544834
2023/12/1 16:06,330,-141.4213,42.42561,-5999.88492,357.9816,348.3342,0.133350658,0.111424499
2023/12/1 16:07,330,-141.6108,42.3703,-6000.09208,357.9816,348.5306,0.132878577,0.110839493
2023/12/1 16:07,330,-141.8718,42.30433,-6001.79144,357.9816,348.7272,0.132405972,0.110197604
2023/12/1 16:07,330,-142.1065,42.23118,-6001.32518,357.9816,348.9241,0.131932603,0.109929874
2023/12/1 16:07,330,-142.3576,42.14577,-5999.77067,357.9816,349.1214,0.131458229,0.109618244
2023/12/1 16:07,330,-142.6925,42.05296,-6000.64199,357.9816,349.3191,0.13098285,0.109307389
2023/12/1 16:07,330,-142.9982,41.95525,-5999.52523,357.9816,349.5173,0.130506226,0.109529349
2023/12/1 16:07,330,-143.4282,41.84559,-6001.83765,357.9816,349.7159,0.130028597,0.109218715
2023/12/1 16:07,330,-143.7833,41.73207,-6000.37474,357.9816,349.915,0.129549721,0.108982561
2023/12/1 16:07,330,-144.1596,41.61301,-5998.91488,357.9816,350.1148,0.129069117,0.108335445
2023/12/1 16:07,330,-144.7092,41.47376,-6001.63463,357.9816,350.3152,0.128587026,0.108144899
2023/12/1 16:07,330,-145.1955,41.32379,-6000.02835,357.9816,350.5163,0.128103206,0.107925404
2023/12/1 16:07,330,-145.7794,41.16273,-6000.67808,357.9816,350.7181,0.127617657,0.107458457
2023/12/1 16:08,330,-146.3635,40.99473,-6000.13216,357.9816,350.9208,0.127129897,0.107720896
2023/12/1 16:08,330,-147.0803,40.79388,-5999.97611,357.9816,351.1243,0.126640167,0.107312901
2023/12/1 16:08,330,-147.8595,40.57384,-5999.2277,357.9816,351.3289,0.126147743,0.106920765
2023/12/1 16:08,330,-148.7279,40.33421,-5998.82235,357.9816,351.5347,0.125652384,0.106356574
2023/12/1 16:08,330,-149.6529,40.08437,-5998.74222,357.9816,351.7418,0.125153848,0.106241168
2023/12/4 14:00,340,-108.008,55.57281,-6002.30806,356.9504,0.15221,0.826005923,0.800939902
2023/12/4 14:00,340,-108.4074,55.32431,-5997.5646,356.9504,0.30238,0.825739803,0.80091569
2023/12/4 14:01,340,-108.7249,55.16681,-5998.0059,356.9504,0.45308,0.825472752,0.801085125
2023/12/4 14:01,340,-109.0055,55.06158,-6002.01506,356.9504,0.60409,0.825205162,0.800794599
2023/12/4 14:01,340,-109.1322,54.99881,-6002.14113,356.9504,0.75539,0.824937068,0.800018303
2023/12/4 14:01,340,-109.1949,54.96894,-6002.32791,356.9504,0.90681,0.82466877,0.800479502
2023/12/4 14:01,340,-109.1656,54.95383,-5999.06782,356.9504,1.05824,0.824400465,0.800649216
2023/12/4 14:01,340,-109.2059,54.94363,-6000.16856,356.9504,1.20975,0.824132027,0.800382474
2023/12/4 14:01,340,-109.2522,54.93464,-6001.73028,356.9504,1.36128,0.823863564,0.800261139
2023/12/4 14:01,340,-109.2023,54.92957,-5998.43538,356.9504,1.51284,0.823595057,0.800042597
2023/12/4 14:01,340,-109.2103,54.92216,-5998.06557,356.9504,1.66443,0.823326507,0.798898407
2023/12/4 14:01,340,-109.2211,54.91387,-5997.75329,356.9504,1.81602,0.823057966,0.798043173
2023/12/4 14:01,340,-109.22,54.90822,-5997.07579,356.9504,1.96761,0.822789435,0.798141051
2023/12/4 14:01,340,-109.2416,54.89976,-5997.33762,356.9504,2.11922,0.822520878,0.796964171
2023/12/4 14:02,340,-109.2755,54.89259,-5998.41522,356.9504,2.27084,0.822252313,0.796841285
2023/12/4 14:02,340,-109.2803,54.88389,-5997.72796,356.9504,2.42246,0.821983758,0.796496912
2023/12/4 14:02,340,-109.2993,54.87549,-5997.85264,356.9504,2.57412,0.821715142,0.795782185
2023/12/4 14:02,340,-109.3432,54.86726,-5999.36178,356.9504,2.72581,0.821446482,0.796127458
2023/12/4 14:02,340,-109.3265,54.86307,-5997.98742,356.9504,2.87755,0.821177743,0.796028853
2023/12/4 14:02,340,-109.3725,54.85455,-5999.57927,356.9504,3.02932,0.820908961,0.795115073
2023/12/4 14:02,340,-109.3646,54.84988,-5998.63519,356.9504,3.18105,0.820640259,0.79504085
2023/12/4 14:02,340,-109.3593,54.84184,-5997.46523,356.9504,3.33283,0.820371479,0.794148614
2023/12/4 14:02,340,-109.4117,54.8388,-6000.00633,356.9504,3.4846,0.820102726,0.793751142
2023/12/4 14:02,340,-109.4453,54.82941,-6000.82123,356.9504,3.63639,0.819833947,0.793925106
2023/12/4 14:02,340,-109.3905,54.82637,-5997.48403,356.9504,3.78825,0.819565054,0.793949949
2023/12/4 14:02,340,-109.4897,54.8199,-6002.21441,356.9504,3.94008,0.819296223,0.793178781
2023/12/4 14:03,340,-109.452,54.81278,-5999.3684,356.9504,4.09194,0.81902735,0.792630208
2023/12/4 14:03,340,-109.4207,54.80939,-5997.28182,356.9504,4.24378,0.818758521,0.791930472
2023/12/4 14:03,340,-109.4735,54.80619,-5999.82544,356.9504,4.39563,0.818489684,0.79203054
2023/12/4 14:03,340,-109.454,54.80199,-5998.29701,356.9504,4.54757,0.818220698,0.792005526
2023/12/4 14:03,340,-109.4602,54.79819,-5998.22084,356.9504,4.69946,0.81795181,0.791479722
2023/12/4 14:03,340,-109.5018,54.79184,-5999.80511,356.9504,4.85143,0.81768279,0.79092783
2023/12/4 14:03,340,-109.5623,54.77988,-6001.80965,356.9504,5.0034,0.817413779,0.79052578
2023/12/4 14:03,340,-109.5115,54.77451,-5998.43875,356.9504,5.15534,0.817144832,0.790148342
2023/12/4 14:03,340,-109.5493,54.76973,-5999.98558,356.9504,5.30733,0.816875805,0.789063586
2023/12/4 14:03,340,-109.5337,54.76501,-5998.61418,356.9504,5.45939,0.816606665,0.788937185
2023/12/4 14:03,340,-109.619,54.75568,-6002.26289,356.9504,5.61141,0.816337604,0.788126908
2023/12/4 14:03,340,-109.6304,54.74634,-6001.86315,356.9504,5.76342,0.816068572,0.787746308
2023/12/4 14:04,340,-109.6539,54.73992,-6002.44571,356.9504,5.91548,0.81579946,0.787492297
2023/12/4 14:04,340,-109.6539,54.73199,-6001.57616,356.9504,6.06755,0.815530341,0.786525033
2023/12/4 14:04,340,-109.6746,54.72528,-6001.97319,356.9504,6.21965,0.815261178,0.786474036
2023/12/4 14:04,340,-109.6942,54.72341,-6002.84068,356.9504,6.37172,0.814992078,0.786372014
2023/12/4 14:04,340,-109.6434,54.72108,-5999.80526,356.9504,6.52386,0.814722864,0.786525033
2023/12/4 14:04,340,-109.6609,54.71397,-5999.98319,356.9504,6.67597,0.814453712,0.786576022
2023/12/4 14:04,340,-109.6172,54.71169,-5997.34227,356.9504,6.82808,0.81418457,0.785144989
2023/12/4 14:04,340,-109.6443,54.70702,-5998.31291,356.9504,6.98029,0.813915261,0.785324249
2023/12/4 14:04,340,-109.6377,54.70475,-5997.70297,356.9504,7.13245,0.813646051,0.785042506
2023/12/4 14:04,340,-109.6405,54.70107,-5997.45267,356.9504,7.28461,0.81337685,0.7855034
2023/12/4 14:04,340,-109.6777,54.69541,-5998.86677,356.9504,7.43684,0.813107534,0.784760496
2023/12/4 14:04,340,-109.7007,54.69063,-5999.60039,356.9504,7.58905,0.812838264,0.784272754
2023/12/4 14:05,340,-109.765,54.68346,-6002.32999,356.9504,7.74127,0.812568986,0.783784211
2023/12/4 14:05,340,-109.76,54.68118,-6001.80632,356.9504,7.89351,0.812299683,0.783526762
2023/12/4 14:05,340,-109.7535,54.67925,-6001.23906,356.9504,8.04575,0.812030389,0.783552517
2023/12/4 14:05,340,-109.7555,54.67471,-6000.85013,356.9504,8.19796,0.811761157,0.782907979
2023/12/4 14:05,340,-109.7988,54.66566,-6002.22387,356.9504,8.35025,0.811491794,0.782106828
2023/12/4 14:05,340,-109.7798,54.66205,-6000.78892,356.9504,8.50248,0.811222547,0.782520591
2023/12/4 14:05,340,-109.7404,54.66135,-5998.55841,356.9504,8.6548,0.81095315,0.782106828
2023/12/4 14:05,340,-109.739,54.65691,-5997.99465,356.9504,8.80709,0.810683817,0.781485118
2023/12/4 14:05,340,-109.7904,54.64951,-5999.99156,356.9504,8.95939,0.810414475,0.780550159
2023/12/4 14:05,340,-109.8023,54.64589,-6000.24441,356.9504,9.11168,0.81014516,0.780472116
2023/12/4 14:05,340,-109.8617,54.63831,-6002.65762,356.9504,9.26404,0.809875732,0.780498133
2023/12/4 14:05,340,-109.8688,54.63352,-6002.51928,356.9504,9.41642,0.809606278,0.780368028
2023/12/4 14:06,340,-109.862,54.63142,-6001.91706,356.9504,9.56877,0.809336887,0.780498133
2023/12/4 14:06,340,-109.8767,54.62704,-6002.23889,356.9504,9.72114,0.80906747,0.779873125
2023/12/4 14:06,340,-109.8165,54.62565,-5998.79769,356.9504,9.87357,0.808797956,0.77890707
2023/12/4 14:06,340,-109.808,54.62092,-5997.81398,356.9504,10.02596,0.808528524,0.778566926
2023/12/4 14:06,340,-109.8198,54.61777,-5998.11258,356.9504,10.17838,0.808259047,0.778462191
2023/12/4 14:06,340,-109.9036,54.61404,-6002.27961,356.9504,10.3308,0.807989581,0.778436001
2023/12/4 14:06,340,-109.8638,54.6092,-5999.57423,356.9504,10.48318,0.807720195,0.778723962
2023/12/4 14:06,340,-109.8467,54.605,-5998.17905,356.9504,10.63566,0.807450642,0.777623034
2023/12/4 14:06,340,-109.9452,54.59899,-6002.89688,356.9504,10.78802,0.807181311,0.777623034
2023/12/4 14:06,340,-109.8633,54.59584,-5998.07915,356.9504,10.94053,0.806911724,0.776649933
2023/12/4 14:06,340,-109.873,54.59029,-5997.99893,356.9504,11.09298,0.806642253,0.776149055
2023/12/4 14:06,340,-109.9826,54.57874,-6002.71173,356.9504,11.24551,0.806372651,0.775197832
2023/12/4 14:07,340,-109.9964,54.57128,-6002.64434,356.9504,11.39807,0.806103005,0.77527721
2023/12/4 14:07,340,-109.9402,54.56492,-5998.87822,356.9504,11.55059,0.80583344,0.774827138
2023/12/4 14:07,340,-109.9071,54.56615,-5997.2073,356.9504,11.70317,0.805563779,0.774959579
2023/12/4 14:07,340,-109.9495,54.56224,-5999.09101,356.9504,11.85572,0.80529418,0.775144903
2023/12/4 14:07,340,-109.9431,54.55897,-5998.38229,356.9504,12.00826,0.805024608,0.774853631
2023/12/4 14:07,340,-109.9621,54.55658,-5999.15611,356.9504,12.16086,0.804754941,0.774429485
2023/12/4 14:07,340,-109.9807,54.55209,-5999.67704,356.9504,12.31348,0.804485247,0.773818784
2023/12/4 14:07,340,-110.0496,54.54427,-6002.5751,356.9504,12.46607,0.804215617,0.77331341
2023/12/4 14:07,340,-110.0528,54.5368,-6001.92754,356.9504,12.6187,0.803945925,0.77230027
2023/12/4 14:07,340,-109.9753,54.53628,-5997.64375,356.9504,12.77131,0.803676279,0.771899468
2023/12/4 14:07,340,-109.981,54.53196,-5997.47949,356.9504,12.92389,0.803406696,0.771952937
2023/12/4 14:07,340,-110.0019,54.52607,-5997.9713,356.9504,13.07651,0.803137051,0.772193438
2023/12/4 14:08,340,-110.003,54.52222,-5997.60777,356.9504,13.22924,0.802867222,0.771257152
2023/12/4 14:08,340,-110.0408,54.51516,-5998.89182,356.9504,13.38191,0.802597509,0.770801408
2023/12/4 14:08,340,-110.102,54.50839,-6001.48276,356.9504,13.53464,0.802327699,0.770452469
2023/12/4 14:08,340,-110.0463,54.50513,-5998.08789,356.9504,13.68738,0.802057882,0.769941809
2023/12/4 14:08,340,-110.0422,54.50151,-5997.46606,356.9504,13.84004,0.801788215,0.770022493
2023/12/4 14:08,340,-110.0522,54.49848,-5997.67762,356.9504,13.99281,0.801518364,0.769618877
2023/12/4 14:08,340,-110.0638,54.49457,-5997.87945,356.9504,14.14554,0.801248594,0.769511163
2023/12/4 14:08,340,-110.0836,54.48991,-5998.44546,356.9504,14.29837,0.800978656,0.768810159
2023/12/4 14:08,340,-110.1744,54.48174,-6002.49302,356.9504,14.45113,0.800708852,0.76889112
2023/12/4 14:08,340,-110.1731,54.4773,-6001.93302,356.9504,14.60396,0.800438935,0.768323976
2023/12/4 14:08,340,-110.1825,54.47269,-6001.93717,356.9504,14.75674,0.800169115,0.7679724
2023/12/4 14:08,340,-110.1681,54.47345,-6001.23649,356.9504,14.90956,0.799899234,0.76870218
2023/12/4 14:09,340,-110.0963,54.47398,-5997.38364,356.9504,15.06241,0.79962931,0.767430787
2023/12/4 14:09,340,-110.1501,54.46663,-5999.50474,356.9504,15.21523,0.799359449,0.767566273
2023/12/4 14:09,340,-110.1624,54.46295,-5999.76928,356.9504,15.36805,0.799089598,0.766616717
2023/12/4 14:09,340,-110.2171,54.45665,-6002.05404,356.9504,15.5209,0.798819703,0.767023999
2023/12/4 14:09,340,-110.1351,54.457,-5997.62714,356.9504,15.67369,0.798549925,0.766317728
2023/12/4 14:09,340,-110.1716,54.45222,-5999.0882,356.9504,15.8266,0.798279944,0.766426482
2023/12/4 14:09,340,-110.1866,54.44498,-5999.10723,356.9504,15.97951,0.798009972,0.765773431
2023/12/4 14:09,340,-110.167,54.44143,-5997.64902,356.9504,16.13239,0.797740064,0.76479148
2023/12/4 14:09,340,-110.1664,54.43816,-5997.25611,356.9504,16.28533,0.79747006,0.764627544
2023/12/4 14:09,340,-110.2454,54.4332,-6001.00991,356.9504,16.43819,0.797200206,0.764654872
2023/12/4 14:09,340,-110.263,54.42574,-6001.14537,356.9504,16.59111,0.796930256,0.764326791
2023/12/4 14:09,340,-110.2284,54.41914,-5998.53473,356.9504,16.74407,0.796660246,0.763751887
2023/12/4 14:10,340,-110.2793,54.41261,-6000.58454,356.9504,16.89702,0.796390263,0.76320346
2023/12/4 14:10,340,-110.2486,54.41116,-5998.75421,356.9504,17.05,0.796120236,0.763011304
2023/12/4 14:10,340,-110.2583,54.40538,-5998.64471,356.9504,17.20296,0.795850255,0.762379175
2023/12/4 14:10,340,-110.2543,54.39785,-5997.59687,356.9504,17.35597,0.795580196,0.761442599
2023/12/4 14:10,340,-110.3141,54.39441,-6000.47038,356.9504,17.50893,0.795310234,0.761828555
2023/12/4 14:10,340,-110.3653,54.38706,-6002.44419,356.9504,17.66202,0.795040053,0.761028599
2023/12/4 14:10,340,-110.3673,54.38642,-6002.48233,356.9504,17.81504,0.794770005,0.761194258
2023/12/4 14:10,340,-110.3833,54.37988,-6002.63061,356.9504,17.96808,0.794499931,0.760558804
2023/12/4 14:10,340,-110.3036,54.3793,-5998.23256,356.9504,18.12115,0.794229815,0.760724686
2023/12/4 14:10,340,-110.3491,54.373,-6000.01161,356.9504,18.27423,0.79395969,0.759506386
2023/12/4 14:10,340,-110.319,54.3709,-5998.14332,356.9504,18.4273,0.793689593,0.759783645
2023/12/4 14:10,340,-110.3182,54.36996,-5997.99612,356.9504,18.58036,0.793419523,0.75970049
2023/12/4 14:11,340,-110.324,54.36606,-5997.8812,356.9504,18.73352,0.793149287,0.759423166
2023/12/4 14:11,340,-110.4193,54.35836,-6002.21206,356.9504,18.88661,0.792879184,0.758172505
2023/12/4 14:11,340,-110.3513,54.35492,-5998.13608,356.9504,19.03975,0.792609003,0.75803327
2023/12/4 14:11,340,-110.3442,54.35492,-5997.75016,356.9504,19.19291,0.792338796,0.758867863
2023/12/4 14:11,340,-110.3611,54.34996,-5998.12137,356.9504,19.34608,0.792068581,0.757866116
2023/12/4 14:11,340,-110.3995,54.34249,-5999.38372,356.9504,19.49926,0.791798359,0.757392085
2023/12/4 14:11,340,-110.4492,54.3366,-6001.434,356.9504,19.65241,0.791528199,0.756917424
2023/12/4 14:11,340,-110.4632,54.33404,-6001.91193,356.9504,19.80562,0.791257943,0.756498082
2023/12/4 14:11,340,-110.4872,54.32663,-6002.39723,356.9504,19.95886,0.790987644,0.756274233
2023/12/4 14:11,340,-110.5016,54.32126,-6002.58614,356.9504,20.11209,0.790717373,0.755517712
2023/12/4 14:11,340,-110.5033,54.31612,-6002.1105,356.9504,20.26531,0.790447129,0.755433556
2023/12/4 14:11,340,-110.4966,54.31251,-6001.34769,356.9504,20.41856,0.790176841,0.755349381
2023/12/4 14:12,340,-110.5255,54.30918,-6002.54927,356.9504,20.5718,0.789906582,0.755770062
2023/12/4 14:12,340,-110.4671,54.30475,-5998.88825,356.9504,20.72507,0.789636279,0.755012483
2023/12/4 14:12,340,-110.4571,54.30254,-5998.10109,356.9504,20.87833,0.789366003,0.754056239
2023/12/4 14:12,340,-110.451,54.30102,-5997.60196,356.9504,21.03162,0.789095685,0.754337748
2023/12/4 14:12,340,-110.4598,54.29822,-5997.77052,356.9504,21.18493,0.788825341,0.754112558
2023/12/4 14:12,340,-110.4925,54.2918,-5998.83671,356.9504,21.33824,0.788555007,0.753407943
2023/12/4 14:12,340,-110.5658,54.28596,-6002.1706,356.9504,21.49155,0.788284682,0.752871529
2023/12/4 14:12,340,-110.5893,54.27984,-6002.76951,356.9504,21.64488,0.788014332,0.752645435
2023/12/4 14:12,340,-110.5331,54.27868,-5999.59076,356.9504,21.79825,0.787743922,0.752758499
2023/12/4 14:12,340,-110.4947,54.27541,-5997.14515,356.9504,21.95158,0.787473592,0.751909674
2023/12/4 14:12,340,-110.5107,54.26911,-5997.31733,356.9504,22.10497,0.787203166,0.751257587
2023/12/4 14:12,340,-110.5562,54.26071,-5998.85791,356.9504,22.25831,0.786932837,0.75100211
2023/12/4 14:13,340,-110.5495,54.26054,-5998.47557,356.9504,22.41176,0.786662325,0.751087289
2023/12/4 14:13,340,-110.5835,54.25832,-6000.07493,356.9504,22.56514,0.786391946,0.751200829
2023/12/4 14:13,340,-110.6385,54.25073,-6002.21939,356.9504,22.71851,0.786121594,0.750575927
2023/12/4 14:13,340,-110.6486,54.24426,-6002.05143,356.9504,22.87197,0.785851094,0.749522593
2023/12/4 14:13,340,-110.5964,54.24158,-5998.92348,356.9504,23.0254,0.785580656,0.750120794
2023/12/4 14:13,340,-110.6403,54.23749,-6000.85216,356.9504,23.17887,0.785310158,0.748951992
2023/12/4 14:13,340,-110.6366,54.22985,-5999.80622,356.9504,23.33238,0.785039599,0.748323333
2023/12/4 14:13,340,-110.6531,54.22664,-6000.34582,356.9504,23.48586,0.784769102,0.748123086
2023/12/4 14:13,340,-110.6066,54.22915,-5998.1019,356.9504,23.6394,0.78449851,0.748666367
2023/12/4 14:13,340,-110.6791,54.21894,-6000.90348,356.9504,23.79292,0.784227963,0.747579027
2023/12/4 14:13,340,-110.7218,54.21177,-6002.42476,356.9504,23.94648,0.783957355,0.746976793
2023/12/4 14:13,340,-110.6607,54.21078,-5999.00286,356.9504,24.10003,0.783686774,0.74703419
2023/12/4 14:14,340,-110.6598,54.20803,-5998.64976,356.9504,24.25359,0.783416186,0.746603506
2023/12/4 14:14,340,-110.657,54.20272,-5997.91039,356.9504,24.40715,0.783145608,0.745740687
2023/12/4 14:14,340,-110.7457,54.19654,-6002.03376,356.9504,24.56075,0.782874969,0.746172339
2023/12/4 14:14,340,-110.7151,54.19409,-6000.10409,356.9504,24.71434,0.782604357,0.745683097
2023/12/4 14:14,340,-110.7341,54.18925,-6000.59783,356.9504,24.86794,0.782333738,0.745625498
2023/12/4 14:14,340,-110.7139,54.1861,-5999.15446,356.9504,25.02156,0.782063093,0.745135563
2023/12/4 14:14,340,-110.7086,54.18365,-5998.59603,356.9504,25.17521,0.781792405,0.744558374
2023/12/4 14:14,340,-110.7014,54.18015,-5997.81846,356.9504,25.32889,0.781521674,0.744558374
2023/12/4 14:14,340,-110.7018,54.17461,-5997.22684,356.9504,25.48251,0.781251059,0.743690981
2023/12/4 14:14,340,-110.7774,54.16656,-6000.43068,356.9504,25.63621,0.780980313,0.742995679
2023/12/4 14:14,340,-110.8122,54.16084,-6001.68183,356.9504,25.78987,0.780709646,0.742415319
2023/12/4 14:14,340,-110.8328,54.15495,-6002.14474,356.9504,25.94358,0.780438902,0.742182936
2023/12/4 14:15,340,-110.8049,54.15198,-6000.30473,356.9504,26.09728,0.780168185,0.742008558
2023/12/4 14:15,340,-110.8198,54.14684,-6000.54198,356.9504,26.25098,0.779897478,0.741426745
2023/12/4 14:15,340,-110.8165,54.14194,-5999.82029,356.9504,26.40472,0.779626711,0.74119378
2023/12/4 14:15,340,-110.8611,54.1403,-6002.05321,356.9504,26.55852,0.779355847,0.741717758
2023/12/4 14:15,340,-110.8681,54.1392,-6002.31024,356.9504,26.71225,0.779085117,0.741543176
2023/12/4 14:15,340,-110.8666,54.13296,-6001.53722,356.9504,26.86603,0.778814309,0.740814922
2023/12/4 14:15,340,-110.7902,54.13401,-5997.51779,356.9504,27.01978,0.778543563,0.740289754
2023/12/4 14:15,340,-110.8871,54.12666,-6001.94836,356.9504,27.1736,0.778272704,0.739939258
2023/12/4 14:15,340,-110.8986,54.12281,-6002.14386,356.9504,27.32742,0.778001854,0.739500707
2023/12/4 14:15,340,-110.8142,54.12328,-5997.62797,356.9504,27.48125,0.777730997,0.739822358
2023/12/4 14:15,340,-110.8551,54.1203,-5999.51127,356.9504,27.63506,0.777460185,0.739880812
2023/12/4 14:15,340,-110.932,54.11009,-6002.5405,356.9504,27.78893,0.777189277,0.738504887
2023/12/4 14:16,340,-110.8469,54.10921,-5997.83819,356.9504,27.94277,0.776918432,0.738328899
2023/12/4 14:16,340,-110.856,54.10303,-5997.64549,356.9504,28.09663,0.776647562,0.737389006
2023/12/4 14:16,340,-110.883,54.09784,-5998.53079,356.9504,28.25049,0.776376701,0.73733019
2023/12/4 14:16,340,-110.9642,54.09171,-6002.24333,356.9504,28.4044,0.776105762,0.736918245
2023/12/4 14:16,340,-110.929,54.08459,-5999.54948,356.9504,28.55828,0.775834886,0.736947683
2023/12/4 14:16,340,-110.8994,54.08302,-5997.77447,356.9504,28.71215,0.775564037,0.736093109
2023/12/4 14:16,340,-110.9077,54.07795,-5997.66106,356.9504,28.86613,0.775293005,0.736387991
2023/12/4 14:16,340,-110.9799,54.07194,-6000.89849,356.9504,29.02004,0.775022105,0.735118498
2023/12/4 14:16,340,-111.0146,54.06499,-6002.00324,356.9504,29.174,0.774751128,0.735384529
2023/12/4 14:16,340,-110.9894,54.06261,-6000.37665,356.9504,29.32795,0.774480178,0.734793117
2023/12/4 14:16,340,-110.9789,54.05922,-5999.43277,356.9504,29.48187,0.77420929,0.734556315
2023/12/4 14:16,340,-111.0076,54.05467,-6000.47919,356.9504,29.63589,0.773938237,0.734793117
2023/12/4 14:17,340,-110.9622,54.05344,-5997.88862,356.9504,29.78986,0.773667281,0.734023019
2023/12/4 14:17,340,-111.0114,54.04797,-5999.94082,356.9504,29.9439,0.773396212,0.733370285
2023/12/4 14:17,340,-111.0011,54.04534,-5999.09219,356.9504,30.09793,0.773125171,0.733043536
2023/12/4 14:17,340,-111.0255,54.04015,-5999.83467,356.9504,30.25197,0.772854122,0.732776006
