数据点索引,预测SOC,真实SOC
1938,0.70859724,0.67801785
1939,0.7088188,0.67817557
1940,0.7089257,0.6783329
1941,0.7090728,0.6784903
1942,0.70912534,0.67864746
1943,0.7092092,0.67880464
1944,0.7093877,0.67896163
1945,0.70941234,0.6791187
1946,0.7096535,0.6792755
1947,0.7097225,0.67943215
1948,0.7098979,0.6795887
1949,0.71008253,0.67974514
1950,0.71026313,0.6799015
1951,0.7103475,0.6800576
1952,0.71061075,0.6802136
1953,0.7106297,0.6803695
1954,0.71082604,0.6805251
1955,0.71097505,0.68068075
1956,0.7109598,0.6808364
1957,0.71106327,0.6809918
1958,0.7113714,0.68114704
1959,0.7115072,0.6813022
1960,0.7117543,0.6814571
1961,0.7118641,0.681612
1962,0.71201384,0.6817664
1963,0.7122028,0.68192077
1964,0.7123567,0.68207514
1965,0.71242285,0.6822294
1966,0.712597,0.6823836
1967,0.71269953,0.6825375
1968,0.71300876,0.68269134
1969,0.71322787,0.6828449
1970,0.71326697,0.6829984
1971,0.7135452,0.68315154
1972,0.71366334,0.68330455
1973,0.71386564,0.68345755
1974,0.7141563,0.6836102
1975,0.714293,0.68376267
1976,0.7145375,0.68391496
1977,0.71458906,0.6840671
1978,0.7146967,0.68421906
1979,0.71492684,0.684371
1980,0.7151272,0.68452275
1981,0.7151826,0.68467456
1982,0.71522045,0.6848263
1983,0.71532035,0.6849777
1984,0.7154616,0.68512934
1985,0.71555734,0.6852809
1986,0.7156348,0.6854324
1987,0.71565366,0.6855838
1988,0.71586543,0.68573505
1989,0.7160369,0.68588614
1990,0.71617323,0.686037
1991,0.71629816,0.68618774
1992,0.7165748,0.6863383
1993,0.7167008,0.6864887
1994,0.7168488,0.6866389
1995,0.7169949,0.6867889
1996,0.71711564,0.68693894
1997,0.717355,0.6870888
1998,0.7174431,0.68723845
1999,0.71752715,0.687388
2000,0.71766937,0.6875375
2001,0.7178991,0.6876866
2002,0.7180684,0.68783563
2003,0.7181156,0.6879846
2004,0.71836865,0.6881336
2005,0.7183931,0.68828225
2006,0.7185175,0.68843085
2007,0.71862864,0.6885795
2008,0.7187068,0.688728
2009,0.71889395,0.6888762
2010,0.7189882,0.6890243
2011,0.71913636,0.68917245
2012,0.7192366,0.68932056
2013,0.71934366,0.6894685
2014,0.7194624,0.68961626
2015,0.71956813,0.689764
2016,0.7196177,0.6899118
2017,0.71957695,0.69005936
2018,0.7197716,0.69020677
2019,0.7198654,0.6903542
2020,0.7200149,0.69050145
2021,0.7202737,0.6906487
2022,0.7203062,0.6907958
2023,0.7204484,0.6909428
2024,0.72052634,0.6910895
2025,0.72068566,0.69123626
2026,0.72085726,0.69138277
2027,0.72104853,0.691529
2028,0.72115135,0.6916752
2029,0.7214272,0.6918212
2030,0.721496,0.69196683
2031,0.721654,0.6921125
2032,0.7217479,0.692258
2033,0.7220138,0.6924033
2034,0.7220984,0.6925483
2035,0.7223892,0.6926933
2036,0.7224562,0.6928381
2037,0.7226166,0.6929827
2038,0.72272134,0.6931273
2039,0.7228162,0.6932716
2040,0.72305006,0.6934158
2041,0.7231467,0.69355994
2042,0.7233153,0.69370383
2043,0.72347486,0.6938476
2044,0.72356474,0.69399136
2045,0.7236327,0.6941347
2046,0.72381264,0.6942781
2047,0.7239492,0.6944215
2048,0.72415316,0.6945646
2049,0.7242237,0.6947078
2050,0.7242336,0.6948507
2051,0.7243465,0.69499373
2052,0.7244148,0.6951366
2053,0.7245512,0.6952795
2054,0.7246635,0.6954222
2055,0.72474205,0.69556487
2056,0.72494686,0.6957072
2057,0.7251655,0.69584936
2058,0.7252742,0.6959915
2059,0.72533345,0.69613355
2060,0.7254534,0.69627535
2061,0.72560585,0.6964172
2062,0.72571564,0.69655883
2063,0.725783,0.69670033
2064,0.7258347,0.6968416
2065,0.7259363,0.6969829
2066,0.7262405,0.69712424
2067,0.72628415,0.69726515
2068,0.72627866,0.6974061
2069,0.7264179,0.6975471
2070,0.7264402,0.69768786
2071,0.72659606,0.69782865
2072,0.7266216,0.69796944
2073,0.72692376,0.69811
2074,0.72695816,0.6982503
2075,0.72701705,0.6983907
2076,0.72696495,0.698531
2077,0.7271656,0.6986712
2078,0.72733164,0.6988113
2079,0.7274256,0.6989512
2080,0.7275956,0.6990909
2081,0.7276846,0.6992307
2082,0.72787744,0.69937
2083,0.7278448,0.69950926
2084,0.7279723,0.6996486
2085,0.728201,0.6997877
2086,0.7282676,0.6999267
2087,0.72833884,0.70006555
2088,0.72858065,0.7002042
2089,0.7286185,0.7003427
2090,0.72873783,0.70048124
2091,0.72888404,0.7006196
2092,0.72903657,0.7007579
2093,0.7290677,0.7008961
2094,0.7291372,0.70103425
2095,0.7292769,0.70117223
2096,0.7293167,0.70131004
2097,0.72942185,0.70144767
2098,0.72958815,0.7015855
2099,0.729714,0.7017229
2100,0.7299193,0.7018602
2101,0.72999734,0.70199746
2102,0.73003554,0.7021346
2103,0.7301234,0.7022717
2104,0.73025453,0.7024087
2105,0.7303442,0.7025456
2106,0.73048544,0.7026822
2107,0.7305435,0.70281875
2108,0.7306565,0.70295537
2109,0.73075193,0.70309174
2110,0.730914,0.703228
2111,0.7310542,0.7033641
2112,0.73112154,0.7035001
2113,0.73137987,0.7036358
2114,0.7315409,0.70377135
2115,0.7316484,0.7039067
2116,0.7317947,0.7040421
2117,0.73195964,0.70417726
2118,0.73197293,0.70431226
2119,0.732119,0.70444715
2120,0.73224497,0.704582
2121,0.73235255,0.7047166
2122,0.732523,0.70485115
2123,0.7326169,0.7049856
2124,0.7326543,0.7051199
2125,0.73283994,0.7052541
2126,0.732931,0.7053882
2127,0.7329944,0.7055222
2128,0.7329705,0.7056561
2129,0.73303294,0.7057901
2130,0.7330731,0.7059241
2131,0.7332048,0.7060582
2132,0.73332477,0.706192
2133,0.7334673,0.70632577
2134,0.73354757,0.7064592
2135,0.7335656,0.70659286
2136,0.73366046,0.70672613
2137,0.73369944,0.7068596
2138,0.73377645,0.7069926
2139,0.73391736,0.7071257
2140,0.7340317,0.70725864
2141,0.7342297,0.70739156
2142,0.73425317,0.7075245
2143,0.73435616,0.7076573
2144,0.73448163,0.70778984
2145,0.73462254,0.7079222
2146,0.734725,0.7080544
2147,0.73477805,0.7081866
2148,0.7349077,0.70831853
2149,0.73499304,0.7084504
2150,0.7350136,0.7085823
2151,0.7352189,0.7087141
2152,0.7353612,0.7088457
2153,0.7353446,0.70897734
2154,0.7355148,0.7091087
2155,0.7355622,0.70923984
2156,0.7356986,0.70937103
2157,0.7357991,0.7095022
2158,0.7358265,0.70963323
2159,0.7359142,0.709764
2160,0.73609215,0.70989484
2161,0.73616767,0.7100255
2162,0.7362783,0.71015614
2163,0.7363744,0.71028644
2164,0.73649985,0.71041673
2165,0.73652744,0.71054685
2166,0.73662865,0.71067697
2167,0.7368536,0.7108071
2168,0.73691046,0.7109369
2169,0.73691106,0.7110665
2170,0.73703086,0.71119606
2171,0.7371897,0.71132565
2172,0.7374195,0.7114549
2173,0.73744905,0.71158415
2174,0.7376127,0.7117131
2175,0.7376386,0.7118421
2176,0.7377901,0.71197104
2177,0.7379619,0.7120996
2178,0.7380018,0.7122281
2179,0.7381541,0.7123565
2180,0.7383029,0.7124849
2181,0.7383127,0.7126133
2182,0.7383535,0.71274143
2183,0.738536,0.7128693
2184,0.7385278,0.7129973
2185,0.73866475,0.71312517
2186,0.7387987,0.71325284
2187,0.7389264,0.7133805
2188,0.7390381,0.7135082
2189,0.73909384,0.71363556
2190,0.7392481,0.7137629
2191,0.73931617,0.71388984
2192,0.7394919,0.7140168
2193,0.7396301,0.71414363
2194,0.7398159,0.7142704
2195,0.7398939,0.71439683
2196,0.7399134,0.7145233
2197,0.74008256,0.7146496
2198,0.74024415,0.71477586
2199,0.740321,0.7149018
2200,0.74040973,0.7150277
2201,0.74048144,0.71515363
2202,0.74060804,0.7152794
2203,0.740659,0.715405
2204,0.74079156,0.7155305
2205,0.7408477,0.7156559
2206,0.74098206,0.71578133
2207,0.7409973,0.71590656
2208,0.7411045,0.7160318
2209,0.7411894,0.71615684
2210,0.7412882,0.7162817
2211,0.7414173,0.7164062
2212,0.7416427,0.716531
2213,0.74179286,0.7166553
2214,0.74182105,0.71677965
2215,0.741875,0.71690387
2216,0.74195755,0.717028
2217,0.7419343,0.717152
2218,0.7421634,0.7172762
2219,0.7422223,0.7174
2220,0.7423085,0.7175239
2221,0.7423269,0.7176477
2222,0.7423981,0.71777135
2223,0.742573,0.7178948
2224,0.7426432,0.7180185
2225,0.7427393,0.7181418
2226,0.7428228,0.7182649
2227,0.74286664,0.718388
2228,0.74300647,0.718511
2229,0.74314165,0.7186338
2230,0.7433067,0.71875656
2231,0.7433536,0.71887916
2232,0.7434827,0.7190016
2233,0.7436178,0.719124
2234,0.7437143,0.7192461
2235,0.7438151,0.719368
2236,0.7438972,0.71949005
2237,0.7439553,0.71961176
2238,0.74404883,0.71973354
2239,0.7441886,0.71985507
2240,0.74428475,0.7199766
2241,0.74439657,0.72009784
2242,0.7444353,0.7202192
2243,0.7445178,0.72034025
2244,0.74456793,0.7204614
2245,0.7446768,0.7205825
2246,0.74468976,0.7207035
2247,0.7447546,0.72082436
2248,0.74471015,0.72094536
2249,0.74496627,0.7210664
2250,0.74495983,0.7211871
2251,0.7450415,0.72130775
2252,0.74512976,0.7214283
2253,0.74534494,0.7215488
2254,0.7454564,0.7216688
2255,0.7455323,0.7217889
2256,0.74569964,0.7219087
2257,0.74582,0.7220285
2258,0.7457972,0.7221482
2259,0.7459592,0.7222678
2260,0.7459533,0.72238725
2261,0.74615145,0.7225065
2262,0.7462088,0.7226258
2263,0.74645907,0.7227447
2264,0.74643177,0.7228637
2265,0.7465203,0.7229824
2266,0.74658513,0.72310114
2267,0.74659956,0.72321993
2268,0.746707,0.7233385
2269,0.7467569,0.7234573
2270,0.7467856,0.72357565
2271,0.74704844,0.7236941
2272,0.74711466,0.7238123
2273,0.7471717,0.72393054
2274,0.7472836,0.72404844
2275,0.74732465,0.7241663
2276,0.7474184,0.7242842
2277,0.7475511,0.7244017
2278,0.74765605,0.72451943
2279,0.74770933,0.7246369
2280,0.74785256,0.7247543
2281,0.7478933,0.72487146
2282,0.7480421,0.72498864
2283,0.7480738,0.72510564
2284,0.74811685,0.72522265
2285,0.7482333,0.7253395
2286,0.7482017,0.7254563
2287,0.74827695,0.725573
2288,0.7483313,0.72568965
2289,0.7484315,0.7258063
2290,0.74856836,0.72592294
2291,0.7486442,0.72603923
2292,0.74869615,0.7261554
2293,0.7488272,0.7262717
2294,0.74884605,0.7263877
2295,0.74899656,0.7265038
2296,0.74904245,0.7266197
2297,0.74908257,0.72673553
2298,0.74918413,0.7268511
2299,0.7492772,0.72696674
2300,0.7494369,0.7270822
2301,0.74949694,0.7271976
2302,0.74960476,0.72731286
2303,0.74960554,0.72742796
2304,0.7497642,0.7275428
2305,0.7498554,0.72765774
2306,0.7500304,0.7277723
2307,0.7502113,0.72788686
2308,0.7503178,0.72800106
2309,0.75040716,0.72811526
2310,0.75052655,0.7282293
2311,0.750613,0.7283431
2312,0.7506774,0.72845685
2313,0.7507314,0.7285705
2314,0.7508069,0.728684
2315,0.75099224,0.72879755
2316,0.75114596,0.72891086
2317,0.75113666,0.729024
2318,0.75118047,0.72913736
2319,0.75119346,0.7292503
2320,0.7512877,0.7293635
2321,0.75135255,0.72947663
2322,0.75141114,0.72958964
2323,0.7515111,0.7297026
2324,0.75154394,0.7298154
2325,0.7516231,0.7299282
2326,0.75168777,0.73004085
2327,0.7517409,0.73015344
2328,0.75187755,0.7302659
2329,0.7518654,0.7303784
2330,0.7519376,0.7304907
2331,0.7520587,0.7306029
2332,0.75204575,0.73071504
2333,0.75206184,0.73082715
2334,0.7521622,0.73093927
2335,0.7522592,0.7310512
2336,0.75233203,0.73116297
2337,0.75246525,0.7312747
2338,0.7525494,0.7313863
2339,0.7526532,0.7314977
2340,0.7527205,0.7316091
2341,0.75276077,0.7317203
2342,0.75284755,0.7318314
2343,0.7528424,0.7319424
2344,0.75307745,0.73205334
2345,0.7531715,0.732164
2346,0.7532887,0.73227453
2347,0.75341344,0.7323849
2348,0.75346977,0.73249525
2349,0.75354916,0.7326053
2350,0.75363564,0.7327154
2351,0.75368214,0.73282564
2352,0.75375634,0.7329355
2353,0.75380945,0.73304546
2354,0.7539197,0.7331553
2355,0.7538414,0.7332651
2356,0.75391406,0.7333748
2357,0.75393736,0.7334846
2358,0.7540599,0.7335943
2359,0.7541436,0.73370373
2360,0.75423384,0.7338134
2361,0.7542245,0.7339227
2362,0.7543491,0.7340322
2363,0.7543656,0.73414135
2364,0.7544649,0.73425066
2365,0.7545933,0.73435956
2366,0.7546407,0.7344687
2367,0.7547327,0.7345775
2368,0.754843,0.73468626
2369,0.7549488,0.73479474
2370,0.7549875,0.73490334
2371,0.75505733,0.7350116
2372,0.7550932,0.7351198
2373,0.755222,0.7352279
2374,0.75532615,0.7353358
2375,0.7554221,0.7354437
2376,0.755435,0.7355516
2377,0.75559145,0.7356592
2378,0.7556672,0.7357667
2379,0.75574017,0.7358743
2380,0.7558345,0.73598146
2381,0.7558366,0.7360887
2382,0.7559094,0.7361959
2383,0.7559632,0.7363031
2384,0.7560239,0.73641014
2385,0.75611144,0.736517
2386,0.7562026,0.736624
2387,0.7562831,0.7367307
2388,0.7563479,0.7368374
2389,0.75644755,0.7369441
2390,0.75653726,0.7370504
2391,0.7565766,0.73715687
2392,0.7566455,0.737263
2393,0.7566798,0.7373692
2394,0.7568282,0.73747534
2395,0.7569181,0.73758113
2396,0.7569858,0.73768693
2397,0.75705844,0.7377926
2398,0.75713325,0.7378984
2399,0.7571715,0.73800385
2400,0.7572396,0.73810947
2401,0.7572343,0.7382149
2402,0.7573143,0.73832023
2403,0.7574669,0.7384255
2404,0.7575221,0.7385306
2405,0.7576311,0.7386357
2406,0.7576542,0.73874044
2407,0.75778615,0.73884517
2408,0.75779647,0.73894995
2409,0.75783634,0.7390545
2410,0.75790626,0.7391591
2411,0.7580291,0.73926353
2412,0.75811577,0.7393677
2413,0.7581545,0.739472
2414,0.7582921,0.73957604
2415,0.7583622,0.73968005
2416,0.7583474,0.73978394
2417,0.7584611,0.73988783
2418,0.75857943,0.73999155
2419,0.7586818,0.7400951
2420,0.7587161,0.74019855
2421,0.7588109,0.7403019
2422,0.75882816,0.74040526
2423,0.75903857,0.74050844
2424,0.7590181,0.74061143
2425,0.7590955,0.74071443
2426,0.7591239,0.7408173
2427,0.7593185,0.7409201
2428,0.75932276,0.74102277
2429,0.75941503,0.7411254
2430,0.7594906,0.74122787
2431,0.7595319,0.7413304
2432,0.75961536,0.74143267
2433,0.7596946,0.74153477
2434,0.759708,0.74163693
2435,0.7598815,0.74173886
2436,0.7599395,0.74184066
2437,0.76001525,0.7419424
2438,0.7600248,0.74204403
2439,0.7601976,0.7421456
2440,0.7602786,0.74224687
2441,0.7603865,0.74234813
2442,0.76051116,0.74244934
2443,0.76049066,0.74255025
2444,0.7605347,0.74265134
2445,0.7605664,0.74275225
2446,0.76068217,0.7428531
2447,0.76071763,0.74295384
2448,0.760728,0.74305457
2449,0.76077735,0.7431553
2450,0.7608645,0.74325603
2451,0.76101446,0.7433564
2452,0.7610595,0.7434568
2453,0.7610096,0.74355716
2454,0.7611412,0.7436575
2455,0.76120025,0.7437577
2456,0.76124483,0.7438579
2457,0.76131713,0.74395794
2458,0.76133144,0.74405795
2459,0.76143634,0.7441578
2460,0.76148957,0.7442576
2461,0.7615311,0.7443575
2462,0.7615671,0.7444572
2463,0.761644,0.74455667
2464,0.7617502,0.7446563
2465,0.7617955,0.7447557
2466,0.76188815,0.744855
2467,0.7619573,0.74495417
2468,0.762,0.7450531
2469,0.76202863,0.7451521
2470,0.76213145,0.74525106
2471,0.76218164,0.7453499
2472,0.7622924,0.74544865
2473,0.76228845,0.7455473
2474,0.7622825,0.7456459
2475,0.76235604,0.74574435
2476,0.7624146,0.7458428
2477,0.76250243,0.7459412
2478,0.76260567,0.7460395
2479,0.7627208,0.7461376
2480,0.7627642,0.7462357
2481,0.76273155,0.7463336
2482,0.7628128,0.7464315
2483,0.7629214,0.7465293
2484,0.7630592,0.74662685
2485,0.7630614,0.7467244
2486,0.76308095,0.746822
2487,0.76316077,0.7469196
2488,0.7633005,0.7470168
2489,0.7633321,0.747114
2490,0.7633891,0.74721104
2491,0.7634615,0.74730814
2492,0.7635101,0.747405
2493,0.76357293,0.74750185
2494,0.763633,0.7475985
2495,0.76370525,0.7476952
2496,0.7638144,0.74779177
2497,0.76380014,0.74788827
2498,0.76395273,0.7479846
2499,0.7639559,0.7480808
2500,0.76404506,0.74817693
2501,0.7641724,0.7482728
2502,0.76416683,0.74836874
2503,0.7642487,0.7484646
2504,0.76435906,0.7485604
2505,0.7644218,0.74865603
2506,0.76449853,0.7487515
2507,0.76452804,0.748847
2508,0.76461065,0.74894226
2509,0.7646742,0.7490374
2510,0.764742,0.7491325
2511,0.7648418,0.74922746
2512,0.7649721,0.74932224
2513,0.7650848,0.74941695
2514,0.76513773,0.7495114
2515,0.7651857,0.74960595
2516,0.76530284,0.74970037
2517,0.76529795,0.74979466
2518,0.76526713,0.7498891
2519,0.7653874,0.7499835
2520,0.76541173,0.7500777
2521,0.7654041,0.75017196
2522,0.76548696,0.7502662
2523,0.7655206,0.75036025
2524,0.7655838,0.7504543
2525,0.7656059,0.7505482
2526,0.76573455,0.7506421
2527,0.76577675,0.7507358
2528,0.76586866,0.75082934
2529,0.765872,0.7509229
2530,0.76597834,0.75101644
2531,0.7660433,0.7511098
2532,0.76610637,0.751203
2533,0.7661388,0.75129616
2534,0.76618826,0.7513894
2535,0.7662921,0.75148237
2536,0.7663413,0.75157523
2537,0.76635104,0.75166786
2538,0.76645267,0.75176054
2539,0.76654375,0.7518532
2540,0.76660895,0.7519455
2541,0.7667009,0.7520378
2542,0.76668644,0.75213015
2543,0.76674736,0.7522223
2544,0.7668081,0.7523144
2545,0.7668436,0.75240636
2546,0.7669154,0.7524983
2547,0.76696724,0.7525901
2548,0.76700884,0.7526821
2549,0.76702744,0.7527739
2550,0.7671412,0.7528657
2551,0.76721215,0.7529571
2552,0.7672392,0.7530487
2553,0.7673432,0.75314015
2554,0.7673003,0.7532314
2555,0.76740026,0.75332266
2556,0.7674471,0.7534141
2557,0.76741576,0.75350535
2558,0.7675124,0.7535964
2559,0.7674961,0.75368756
2560,0.76761824,0.75377846
2561,0.7675721,0.75386935
2562,0.76777846,0.7539601
2563,0.7678326,0.75405085
2564,0.76790047,0.7541414
2565,0.7678868,0.7542319
2566,0.76787746,0.75432235
2567,0.7680974,0.75441253
2568,0.76813376,0.7545028
2569,0.7681198,0.7545928
2570,0.76823896,0.75468284
2571,0.7682766,0.75477266
2572,0.7683944,0.75486255
2573,0.76842445,0.7549524
2574,0.7684519,0.7550421
2575,0.76845944,0.7551318
2576,0.76847357,0.7552214
2577,0.7685388,0.75531113
2578,0.76861894,0.75540066
2579,0.76860166,0.75548995
2580,0.7685751,0.75557965
2581,0.7686589,0.7556692
2582,0.76870704,0.75575846
2583,0.7688076,0.7558478
2584,0.76885843,0.755937
2585,0.7689215,0.75602615
2586,0.7689476,0.75611514
2587,0.76897126,0.7562041
2588,0.76904076,0.75629294
2589,0.76907176,0.7563816
2590,0.7691855,0.7564703
2591,0.7692311,0.75655884
2592,0.7692976,0.7566473
2593,0.7694033,0.75673574
2594,0.76949555,0.75682384
2595,0.769519,0.75691193
2596,0.7696173,0.75699985
2597,0.76960576,0.7570876
2598,0.7697365,0.7571752
2599,0.7698037,0.7572626
2600,0.76992553,0.75735
2601,0.7699486,0.7574374
2602,0.7700925,0.7575246
2603,0.77009845,0.7576117
2604,0.77020574,0.75769854
2605,0.7702602,0.75778544
2606,0.770299,0.75787216
2607,0.7703241,0.7579588
2608,0.77040863,0.75804555
2609,0.7705739,0.7581319
2610,0.77061796,0.7582182
2611,0.7706054,0.7583046
2612,0.77070767,0.7583908
2613,0.77073735,0.758477
2614,0.7707873,0.7585629
2615,0.770883,0.75864893
2616,0.7709431,0.75873476
2617,0.77099925,0.7588206
2618,0.7710014,0.75890625
2619,0.7710323,0.7589919
2620,0.77108574,0.75907755
2621,0.77111906,0.7591632
2622,0.7711703,0.7592487
2623,0.7711291,0.7593343
2624,0.77110445,0.7594198
2625,0.77119297,0.75950545
2626,0.771205,0.7595911
2627,0.77124053,0.7596766
2628,0.77129275,0.75976205
2629,0.7713128,0.7598475
2630,0.77138364,0.75993264
2631,0.77141714,0.76001775
2632,0.7714649,0.76010287
2633,0.77152985,0.760188
2634,0.7716016,0.760273
2635,0.7715869,0.76035774
2636,0.77167755,0.7604425
2637,0.7717225,0.7605271
2638,0.77178234,0.7606117
2639,0.77181077,0.7606963
2640,0.77192897,0.7607806
2641,0.7719407,0.7608648
2642,0.77199817,0.760949
2643,0.7720177,0.7610331
2644,0.7720911,0.76111716
2645,0.77215034,0.76120126
2646,0.77224433,0.7612851
2647,0.77234554,0.7613689
2648,0.77234733,0.76145244
2649,0.7724095,0.76153576
2650,0.77246124,0.76161915
2651,0.77258,0.76170254
2652,0.7725899,0.76178557
2653,0.7726139,0.7618687
2654,0.77262807,0.76195174
2655,0.77265793,0.7620348
2656,0.77270484,0.7621178
2657,0.7727599,0.76220065
2658,0.77281064,0.7622835
2659,0.7728073,0.76236635
2660,0.7728612,0.76244915
2661,0.77290064,0.762532
2662,0.7729008,0.76261485
2663,0.7729555,0.7626975
2664,0.77298874,0.76278
2665,0.77308553,0.7628627
2666,0.7731576,0.762945
2667,0.77318794,0.7630273
2668,0.7732466,0.7631096
2669,0.77330834,0.76319176
2670,0.77335453,0.7632738
2671,0.7733915,0.76335573
2672,0.7734247,0.7634375
2673,0.7735134,0.7635193
2674,0.7735545,0.76360095
2675,0.7736127,0.76368237
2676,0.77375907,0.7637636
2677,0.7737699,0.7638451
2678,0.7737958,0.76392615
2679,0.7738536,0.7640073
2680,0.77389807,0.76408833
2681,0.7739053,0.7641694
2682,0.7739767,0.7642505
2683,0.774048,0.7643314
2684,0.77408975,0.76441216
2685,0.7740868,0.7644929
2686,0.7741571,0.76457363
2687,0.774141,0.7646544
2688,0.7741567,0.7647349
2689,0.7742462,0.7648155
2690,0.77429175,0.7648961
2691,0.77434146,0.76497644
2692,0.7743536,0.76505685
2693,0.77438396,0.76513726
2694,0.7744401,0.7652176
2695,0.77446747,0.76529783
2696,0.7744786,0.76537806
2697,0.77452725,0.7654581
2698,0.77455777,0.7655381
2699,0.7745873,0.7656183
2700,0.7746369,0.7656982
2701,0.77469665,0.76577806
2702,0.7747255,0.76585793
2703,0.77480257,0.7659376
2704,0.77485645,0.76601714
2705,0.7749354,0.76609665
2706,0.77497834,0.766176
2707,0.7749978,0.76625514
2708,0.7751226,0.7663343
2709,0.77519864,0.7664133
2710,0.7752255,0.76649207
2711,0.7752704,0.76657087
2712,0.77535516,0.76664954
2713,0.7753625,0.76672816
2714,0.7753896,0.7668068
2715,0.7754146,0.7668854
2716,0.7754828,0.7669639
2717,0.7754733,0.7670425
2718,0.77552825,0.7671208
2719,0.77557164,0.7671991
2720,0.7756169,0.76727736
2721,0.77569705,0.76735544
2722,0.7757072,0.7674334
2723,0.7758089,0.7675115
2724,0.77581775,0.7675893
2725,0.7758633,0.7676672
2726,0.775893,0.76774496
2727,0.77598274,0.7678227
2728,0.7759971,0.76790047
2729,0.7760265,0.7679781
2730,0.77612484,0.7680556
2731,0.7761422,0.76813304
2732,0.7762167,0.7682103
2733,0.7762653,0.7682875
2734,0.7762956,0.76836455
2735,0.77641094,0.7684416
2736,0.776447,0.7685185
2737,0.7764321,0.76859516
2738,0.77648276,0.76867205
2739,0.7765152,0.76874876
2740,0.77658165,0.7688253
2741,0.7765977,0.7689018
2742,0.77671516,0.76897836
2743,0.7767653,0.7690547
2744,0.7768382,0.7691309
2745,0.7769155,0.7692069
2746,0.7769132,0.7692829
2747,0.77695066,0.7693587
2748,0.7770002,0.7694345
2749,0.7770686,0.7695103
2750,0.77709734,0.7695862
2751,0.77710813,0.76966184
2752,0.7771485,0.7697375
2753,0.77719593,0.76981294
2754,0.7772247,0.7698886
2755,0.7772085,0.7699641
2756,0.7772833,0.7700394
2757,0.7773846,0.77011484
2758,0.7774506,0.77019
2759,0.777497,0.7702651
2760,0.77756226,0.77034
2761,0.7776397,0.7704148
2762,0.7776374,0.7704896
2763,0.7777067,0.7705642
2764,0.77770203,0.77063876
2765,0.77774,0.7707134
2766,0.7777712,0.77078795
2767,0.7778234,0.7708624
2768,0.77785444,0.7709368
2769,0.7779186,0.77101123
2770,0.77791435,0.7710857
2771,0.77796656,0.7711599
2772,0.7780182,0.77123415
2773,0.77802294,0.77130824
2774,0.778055,0.7713823
2775,0.77808756,0.77145636
2776,0.7781537,0.77153045
2777,0.77818185,0.7716043
2778,0.778153,0.7716782
2779,0.7781822,0.7717521
2780,0.77819914,0.771826
2781,0.77821857,0.7718999
2782,0.77830046,0.7719736
2783,0.778328,0.77204716
2784,0.7783542,0.7721209
2785,0.77841455,0.77219427
2786,0.7784502,0.7722678
2787,0.7785083,0.77227926
2788,0.78322315,0.77227926
2789,0.78162116,0.77227926
2790,0.78059846,0.77227926
2791,0.7798602,0.77227926
2792,0.77932876,0.77227926
2793,0.7789802,0.77227926
2794,0.77894413,0.77227926
2795,0.8014992,0.7720357
2796,0.79358387,0.7717942
2797,0.78739756,0.7715514
2798,0.7827906,0.7713078
2799,0.7794544,0.77106357
2800,0.77705956,0.77081907
2801,0.77545524,0.7705743
2802,0.77438956,0.7703294
2803,0.7735602,0.77008444
2804,0.7728578,0.7698394
2805,0.7722642,0.76959443
2806,0.7716679,0.76934934
2807,0.7711321,0.7691043
2808,0.7704752,0.7688592
2809,0.76990736,0.76861423
2810,0.76928806,0.768369
2811,0.76874864,0.7681239
2812,0.7682564,0.76787883
2813,0.76773983,0.76763374
2814,0.7672301,0.7673887
2815,0.76664406,0.7671436
2816,0.76626754,0.76689863
2817,0.765998,0.76665354
2818,0.76568604,0.76640844
2819,0.76547456,0.76616335
2820,0.7653148,0.7659184
2821,0.76510286,0.76567334
2822,0.76490176,0.7654283
2823,0.7646188,0.76518315
2824,0.7643229,0.76493806
2825,0.7638749,0.76469296
2826,0.7634866,0.76444787
2827,0.7631805,0.7642027
2828,0.76287687,0.7639575
2829,0.7626134,0.76371235
2830,0.76244646,0.76346713
2831,0.762215,0.76322186
2832,0.7620404,0.7629767
2833,0.76193094,0.76273143
2834,0.7617612,0.7624862
2835,0.7616258,0.76224107
2836,0.7614436,0.76199585
2837,0.76127625,0.76175064
2838,0.76103103,0.76150554
2839,0.7608242,0.7612603
2840,0.7607026,0.7610151
2841,0.76061803,0.76076984
2842,0.76054466,0.7605247
2843,0.76037663,0.76027966
2844,0.76028,0.76003444
2845,0.76030445,0.7597893
2846,0.76028526,0.75954425
2847,0.76017696,0.75929916
2848,0.76021004,0.75905424
2849,0.7601434,0.75880915
2850,0.76000124,0.75856405
2851,0.7599813,0.7583189
2852,0.7597726,0.7580739
2853,0.7596904,0.75782883
2854,0.7594779,0.7575838
2855,0.7592788,0.7573387
2856,0.7591827,0.7570937
2857,0.7590687,0.75684863
2858,0.75898564,0.7566036
2859,0.7588823,0.7563586
2860,0.7588177,0.7561135
2861,0.75874156,0.7558685
2862,0.75869036,0.7556234
2863,0.7585319,0.7553785
2864,0.7584586,0.7551335
2865,0.75839686,0.7548884
2866,0.7582044,0.7546434
2867,0.7580204,0.75439847
2868,0.75790596,0.75415343
2869,0.75783515,0.7539084
2870,0.75781167,0.75366336
2871,0.75773257,0.7534184
2872,0.7576201,0.7531734
2873,0.75747776,0.75292844
2874,0.7573911,0.7526835
2875,0.7573346,0.75243866
